"","EventID","Metric","Value"
"691",5774,"BENT_SUM",67
"692",5774,"COTTID_NTAX",0
"693",5774,"COTTID_PROP",0
"694",5774,"COTTID_SUM",0
"695",5774,"CYPR_NTAX",6
"696",5774,"CYPR_PROP",0.24
"697",5774,"CYPR_SUM",42
"698",5774,"MODTOL_NTAX",3
"699",5774,"MODTOL_PROP",0.314285714285714
"700",5774,"MODTOL_SUM",55
"701",5774,"TOLBENT_NTAX",6
"702",5774,"TOLBENT_PROP",0.245714285714286
"703",5774,"TOLBENT_SUM",43
"704",5774,"TOTAL",175
"705",5776,"BENT_NTAX",10
"706",5776,"BENT_PROP",0.385542168674699
"707",5776,"BENT_SUM",64
"708",5776,"COTTID_NTAX",0
"709",5776,"COTTID_PROP",0
"710",5776,"COTTID_SUM",0
"711",5776,"CYPR_NTAX",7
"712",5776,"CYPR_PROP",0.475903614457831
"713",5776,"CYPR_SUM",79
"714",5776,"MODTOL_NTAX",2
"715",5776,"MODTOL_PROP",0.114457831325301
"716",5776,"MODTOL_SUM",19
"717",5776,"TOLBENT_NTAX",7
"718",5776,"TOLBENT_PROP",0.313253012048193
"719",5776,"TOLBENT_SUM",52
"720",5776,"TOTAL",166
"721",5778,"BENT_NTAX",6
"722",5778,"BENT_PROP",0.428571428571429
"723",5778,"BENT_SUM",18
"724",5778,"COTTID_NTAX",0
"725",5778,"COTTID_PROP",0
"726",5778,"COTTID_SUM",0
"727",5778,"CYPR_NTAX",3
"728",5778,"CYPR_PROP",0.261904761904762
"729",5778,"CYPR_SUM",11
"730",5778,"MODTOL_NTAX",1
"731",5778,"MODTOL_PROP",0.166666666666667
"732",5778,"MODTOL_SUM",7
"733",5778,"TOLBENT_NTAX",2
"734",5778,"TOLBENT_PROP",0.214285714285714
"735",5778,"TOLBENT_SUM",9
"736",5778,"TOTAL",42
"737",5780,"BENT_NTAX",3
"738",5780,"BENT_PROP",0.24
"739",5780,"BENT_SUM",6
"740",5780,"COTTID_NTAX",0
"741",5780,"COTTID_PROP",0
"742",5780,"COTTID_SUM",0
"743",5780,"CYPR_NTAX",2
"744",5780,"CYPR_PROP",0.28
"745",5780,"CYPR_SUM",7
"746",5780,"MODTOL_NTAX",2
"747",5780,"MODTOL_PROP",0.16
"748",5780,"MODTOL_SUM",4
"749",5780,"TOLBENT_NTAX",2
"750",5780,"TOLBENT_PROP",0.16
"751",5780,"TOLBENT_SUM",4
"752",5780,"TOTAL",25
"753",5782,"BENT_NTAX",7
"754",5782,"BENT_PROP",0.152777777777778
"755",5782,"BENT_SUM",11
"756",5782,"COTTID_NTAX",0
"757",5782,"COTTID_PROP",0
"758",5782,"COTTID_SUM",0
"759",5782,"CYPR_NTAX",4
"760",5782,"CYPR_PROP",0.236111111111111
"761",5782,"CYPR_SUM",17
"762",5782,"MODTOL_NTAX",2
"763",5782,"MODTOL_PROP",0.0277777777777778
"764",5782,"MODTOL_SUM",2
"765",5782,"TOLBENT_NTAX",4
"766",5782,"TOLBENT_PROP",0.111111111111111
"767",5782,"TOLBENT_SUM",8
"768",5782,"TOTAL",72
"769",5788,"BENT_NTAX",13
"770",5788,"BENT_PROP",0.384868421052632
"771",5788,"BENT_SUM",117
"772",5788,"COTTID_NTAX",0
"773",5788,"COTTID_PROP",0
"774",5788,"COTTID_SUM",0
"775",5788,"CYPR_NTAX",8
"776",5788,"CYPR_PROP",0.648026315789474
"777",5788,"CYPR_SUM",197
"778",5788,"MODTOL_NTAX",2
"779",5788,"MODTOL_PROP",0.115131578947368
"780",5788,"MODTOL_SUM",35
"781",5788,"TOLBENT_NTAX",7
"782",5788,"TOLBENT_PROP",0.279605263157895
"783",5788,"TOLBENT_SUM",85
"784",5788,"TOTAL",304
"785",5798,"BENT_NTAX",13
"786",5798,"BENT_PROP",0.541176470588235
"787",5798,"BENT_SUM",276
"788",5798,"COTTID_NTAX",0
"789",5798,"COTTID_PROP",0
"790",5798,"COTTID_SUM",0
"791",5798,"CYPR_NTAX",5
"792",5798,"CYPR_PROP",0.56078431372549
"793",5798,"CYPR_SUM",286
"794",5798,"MODTOL_NTAX",2
"795",5798,"MODTOL_PROP",0.0764705882352941
"796",5798,"MODTOL_SUM",39
"797",5798,"TOLBENT_NTAX",8
"798",5798,"TOLBENT_PROP",0.494117647058824
"799",5798,"TOLBENT_SUM",252
"800",5798,"TOTAL",510
"801",5802,"BENT_NTAX",8
"802",5802,"BENT_PROP",0.166666666666667
"803",5802,"BENT_SUM",17
"804",5802,"COTTID_NTAX",0
"805",5802,"COTTID_PROP",0
"806",5802,"COTTID_SUM",0
"807",5802,"CYPR_NTAX",6
"808",5802,"CYPR_PROP",0.725490196078431
"809",5802,"CYPR_SUM",74
"810",5802,"MODTOL_NTAX",1
"811",5802,"MODTOL_PROP",0.0882352941176471
"812",5802,"MODTOL_SUM",9
"813",5802,"TOLBENT_NTAX",3
"814",5802,"TOLBENT_PROP",0.107843137254902
"815",5802,"TOLBENT_SUM",11
"816",5802,"TOTAL",102
"817",5804,"BENT_NTAX",10
"818",5804,"BENT_PROP",0.336538461538462
"819",5804,"BENT_SUM",35
"820",5804,"COTTID_NTAX",0
"821",5804,"COTTID_PROP",0
"822",5804,"COTTID_SUM",0
"823",5804,"CYPR_NTAX",7
"824",5804,"CYPR_PROP",0.625
"825",5804,"CYPR_SUM",65
"826",5804,"MODTOL_NTAX",1
"827",5804,"MODTOL_PROP",0.0576923076923077
"828",5804,"MODTOL_SUM",6
"829",5804,"TOLBENT_NTAX",6
"830",5804,"TOLBENT_PROP",0.259615384615385
"831",5804,"TOLBENT_SUM",27
"832",5804,"TOTAL",104
"833",7824,"BENT_NTAX",13
"834",7824,"BENT_PROP",0.206041828040279
"835",7824,"BENT_SUM",266
"836",7824,"COTTID_NTAX",0
"837",7824,"COTTID_PROP",0
"838",7824,"COTTID_SUM",0
"839",7824,"CYPR_NTAX",11
"840",7824,"CYPR_PROP",0.873741285824942
"841",7824,"CYPR_SUM",1128
"842",7824,"MODTOL_NTAX",4
"843",7824,"MODTOL_PROP",0.0193648334624322
"844",7824,"MODTOL_SUM",25
"845",7824,"TOLBENT_NTAX",6
"846",7824,"TOLBENT_PROP",0.142525174283501
"847",7824,"TOLBENT_SUM",184
"848",7824,"TOTAL",1291
"849",7936,"BENT_NTAX",12
"850",7936,"BENT_PROP",0.358320251177394
"851",7936,"BENT_SUM",913
"852",7936,"COTTID_NTAX",1
"853",7936,"COTTID_PROP",0.0953689167974882
"854",7936,"COTTID_SUM",243
"855",7936,"CYPR_NTAX",8
"856",7936,"CYPR_PROP",0.766875981161695
"857",7936,"CYPR_SUM",1954
"858",7936,"MODTOL_NTAX",1
"859",7936,"MODTOL_PROP",0.000392464678178964
"860",7936,"MODTOL_SUM",1
"861",7936,"TOLBENT_NTAX",7
"862",7936,"TOLBENT_PROP",0.225274725274725
"863",7936,"TOLBENT_SUM",574
"864",7936,"TOTAL",2548
"865",7942,"BENT_NTAX",8
"866",7942,"BENT_PROP",0.150837988826816
"867",7942,"BENT_SUM",27
"868",7942,"COTTID_NTAX",0
"869",7942,"COTTID_PROP",0
"870",7942,"COTTID_SUM",0
"871",7942,"CYPR_NTAX",8
"872",7942,"CYPR_PROP",0.843575418994413
"873",7942,"CYPR_SUM",151
"874",7942,"MODTOL_NTAX",2
"875",7942,"MODTOL_PROP",0.0223463687150838
"876",7942,"MODTOL_SUM",4
"877",7942,"TOLBENT_NTAX",5
"878",7942,"TOLBENT_PROP",0.0837988826815642
"879",7942,"TOLBENT_SUM",15
"880",7942,"TOTAL",179
"881",7946,"BENT_NTAX",6
"882",7946,"BENT_PROP",0.354430379746835
"883",7946,"BENT_SUM",56
"884",7946,"COTTID_NTAX",0
"885",7946,"COTTID_PROP",0
"886",7946,"COTTID_SUM",0
"887",7946,"CYPR_NTAX",6
"888",7946,"CYPR_PROP",0.518987341772152
"889",7946,"CYPR_SUM",82
"890",7946,"MODTOL_NTAX",1
"891",7946,"MODTOL_PROP",0.0316455696202532
"892",7946,"MODTOL_SUM",5
"893",7946,"TOLBENT_NTAX",4
"894",7946,"TOLBENT_PROP",0.329113924050633
"895",7946,"TOLBENT_SUM",52
"896",7946,"TOTAL",158
"897",7948,"BENT_NTAX",8
"898",7948,"BENT_PROP",0.239130434782609
"899",7948,"BENT_SUM",33
"900",7948,"COTTID_NTAX",0
"901",7948,"COTTID_PROP",0
"902",7948,"COTTID_SUM",0
"903",7948,"CYPR_NTAX",11
"904",7948,"CYPR_PROP",0.804347826086957
"905",7948,"CYPR_SUM",111
"906",7948,"MODTOL_NTAX",1
"907",7948,"MODTOL_PROP",0.0289855072463768
"908",7948,"MODTOL_SUM",4
"909",7948,"TOLBENT_NTAX",4
"910",7948,"TOLBENT_PROP",0.173913043478261
"911",7948,"TOLBENT_SUM",24
"912",7948,"TOTAL",138
"913",7950,"BENT_NTAX",9
"914",7950,"BENT_PROP",0.718562874251497
"915",7950,"BENT_SUM",120
"916",7950,"COTTID_NTAX",0
"917",7950,"COTTID_PROP",0
"918",7950,"COTTID_SUM",0
"919",7950,"CYPR_NTAX",5
"920",7950,"CYPR_PROP",0.293413173652695
"921",7950,"CYPR_SUM",49
"922",7950,"MODTOL_NTAX",2
"923",7950,"MODTOL_PROP",0.0419161676646707
"924",7950,"MODTOL_SUM",7
"925",7950,"TOLBENT_NTAX",5
"926",7950,"TOLBENT_PROP",0.538922155688623
"927",7950,"TOLBENT_SUM",90
"928",7950,"TOTAL",167
"929",7952,"BENT_NTAX",5
"930",7952,"BENT_PROP",0.779591836734694
"931",7952,"BENT_SUM",191
"932",7952,"COTTID_NTAX",0
"933",7952,"COTTID_PROP",0
"934",7952,"COTTID_SUM",0
"935",7952,"CYPR_NTAX",7
"936",7952,"CYPR_PROP",0.775510204081633
"937",7952,"CYPR_SUM",190
"938",7952,"MODTOL_NTAX",0
"939",7952,"MODTOL_PROP",0
"940",7952,"MODTOL_SUM",0
"941",7952,"TOLBENT_NTAX",5
"942",7952,"TOLBENT_PROP",0.779591836734694
"943",7952,"TOLBENT_SUM",191
"944",7952,"TOTAL",245
"945",7958,"BENT_NTAX",7
"946",7958,"BENT_PROP",0.346153846153846
"947",7958,"BENT_SUM",45
"948",7958,"COTTID_NTAX",0
"949",7958,"COTTID_PROP",0
"950",7958,"COTTID_SUM",0
"951",7958,"CYPR_NTAX",6
"952",7958,"CYPR_PROP",0.7
"953",7958,"CYPR_SUM",91
"954",7958,"MODTOL_NTAX",1
"955",7958,"MODTOL_PROP",0.0384615384615385
"956",7958,"MODTOL_SUM",5
"957",7958,"TOLBENT_NTAX",5
"958",7958,"TOLBENT_PROP",0.292307692307692
"959",7958,"TOLBENT_SUM",38
"960",7958,"TOTAL",130
"961",7960,"BENT_NTAX",9
"962",7960,"BENT_PROP",0.394736842105263
"963",7960,"BENT_SUM",150
"964",7960,"COTTID_NTAX",1
"965",7960,"COTTID_PROP",0.0315789473684211
"966",7960,"COTTID_SUM",12
"967",7960,"CYPR_NTAX",6
"968",7960,"CYPR_PROP",0.742105263157895
"969",7960,"CYPR_SUM",282
"970",7960,"MODTOL_NTAX",1
"971",7960,"MODTOL_PROP",0.0421052631578947
"972",7960,"MODTOL_SUM",16
"973",7960,"TOLBENT_NTAX",6
"974",7960,"TOLBENT_PROP",0.297368421052632
"975",7960,"TOLBENT_SUM",113
"976",7960,"TOTAL",380
"977",7964,"BENT_NTAX",6
"978",7964,"BENT_PROP",0.335917312661499
"979",7964,"BENT_SUM",130
"980",7964,"COTTID_NTAX",0
"981",7964,"COTTID_PROP",0
"982",7964,"COTTID_SUM",0
"983",7964,"CYPR_NTAX",5
"984",7964,"CYPR_PROP",0.682170542635659
"985",7964,"CYPR_SUM",264
"986",7964,"MODTOL_NTAX",0
"987",7964,"MODTOL_PROP",0
"988",7964,"MODTOL_SUM",0
"989",7964,"TOLBENT_NTAX",5
"990",7964,"TOLBENT_PROP",0.315245478036176
"991",7964,"TOLBENT_SUM",122
"992",7964,"TOTAL",387
"993",11528,"BENT_NTAX",7
"994",11528,"BENT_PROP",0.519756838905775
"995",11528,"BENT_SUM",171
"996",11528,"COTTID_NTAX",0
"997",11528,"COTTID_PROP",0
"998",11528,"COTTID_SUM",0
"999",11528,"CYPR_NTAX",7
"1000",11528,"CYPR_PROP",0.519756838905775
"1001",11528,"CYPR_SUM",171
"1002",11528,"MODTOL_NTAX",0
"1003",11528,"MODTOL_PROP",0
"1004",11528,"MODTOL_SUM",0
"1005",11528,"TOLBENT_NTAX",6
"1006",11528,"TOLBENT_PROP",0.349544072948328
"1007",11528,"TOLBENT_SUM",115
"1008",11528,"TOTAL",329
"1009",11582,"BENT_NTAX",9
"1010",11582,"BENT_PROP",0.432432432432432
"1011",11582,"BENT_SUM",160
"1012",11582,"COTTID_NTAX",1
"1013",11582,"COTTID_PROP",0.0405405405405405
"1014",11582,"COTTID_SUM",15
"1015",11582,"CYPR_NTAX",9
"1016",11582,"CYPR_PROP",0.645945945945946
"1017",11582,"CYPR_SUM",239
"1018",11582,"MODTOL_NTAX",0
"1019",11582,"MODTOL_PROP",0
"1020",11582,"MODTOL_SUM",0
"1021",11582,"TOLBENT_NTAX",6
"1022",11582,"TOLBENT_PROP",0.294594594594595
"1023",11582,"TOLBENT_SUM",109
"1024",11582,"TOTAL",370
"1025",11596,"BENT_NTAX",12
"1026",11596,"BENT_PROP",0.317620650953984
"1027",11596,"BENT_SUM",283
"1028",11596,"COTTID_NTAX",0
"1029",11596,"COTTID_PROP",0
"1030",11596,"COTTID_SUM",0
"1031",11596,"CYPR_NTAX",10
"1032",11596,"CYPR_PROP",0.837261503928171
"1033",11596,"CYPR_SUM",746
"1034",11596,"MODTOL_NTAX",2
"1035",11596,"MODTOL_PROP",0.0224466891133558
"1036",11596,"MODTOL_SUM",20
"1037",11596,"TOLBENT_NTAX",7
"1038",11596,"TOLBENT_PROP",0.294051627384961
"1039",11596,"TOLBENT_SUM",262
"1040",11596,"TOTAL",891
"1041",11600,"BENT_NTAX",9
"1042",11600,"BENT_PROP",0.677922077922078
"1043",11600,"BENT_SUM",522
"1044",11600,"COTTID_NTAX",0
"1045",11600,"COTTID_PROP",0
"1046",11600,"COTTID_SUM",0
"1047",11600,"CYPR_NTAX",5
"1048",11600,"CYPR_PROP",0.503896103896104
"1049",11600,"CYPR_SUM",388
"1050",11600,"MODTOL_NTAX",1
"1051",11600,"MODTOL_PROP",0.0181818181818182
"1052",11600,"MODTOL_SUM",14
"1053",11600,"TOLBENT_NTAX",7
"1054",11600,"TOLBENT_PROP",0.632467532467533
"1055",11600,"TOLBENT_SUM",487
"1056",11600,"TOTAL",770
"1057",11628,"BENT_NTAX",18
"1058",11628,"BENT_PROP",0.322020520915549
"1059",11628,"BENT_SUM",408
"1060",11628,"COTTID_NTAX",0
"1061",11628,"COTTID_PROP",0
"1062",11628,"COTTID_SUM",0
"1063",11628,"CYPR_NTAX",11
"1064",11628,"CYPR_PROP",0.771902131018153
"1065",11628,"CYPR_SUM",978
"1066",11628,"MODTOL_NTAX",5
"1067",11628,"MODTOL_PROP",0.0402525651144436
"1068",11628,"MODTOL_SUM",51
"1069",11628,"TOLBENT_NTAX",8
"1070",11628,"TOLBENT_PROP",0.22336227308603
"1071",11628,"TOLBENT_SUM",283
"1072",11628,"TOTAL",1267
"1073",11636,"BENT_NTAX",9
"1074",11636,"BENT_PROP",0.626595744680851
"1075",11636,"BENT_SUM",589
"1076",11636,"COTTID_NTAX",0
"1077",11636,"COTTID_PROP",0
"1078",11636,"COTTID_SUM",0
"1079",11636,"CYPR_NTAX",9
"1080",11636,"CYPR_PROP",0.671276595744681
"1081",11636,"CYPR_SUM",631
"1082",11636,"MODTOL_NTAX",2
"1083",11636,"MODTOL_PROP",0.00425531914893617
"1084",11636,"MODTOL_SUM",4
"1085",11636,"TOLBENT_NTAX",6
"1086",11636,"TOLBENT_PROP",0.576595744680851
"1087",11636,"TOLBENT_SUM",542
"1088",11636,"TOTAL",940
"1089",11638,"BENT_NTAX",16
"1090",11638,"BENT_PROP",0.30306851618327
"1091",11638,"BENT_SUM",721
"1092",11638,"COTTID_NTAX",0
"1093",11638,"COTTID_PROP",0
"1094",11638,"COTTID_SUM",0
"1095",11638,"CYPR_NTAX",12
"1096",11638,"CYPR_PROP",0.823455233291299
"1097",11638,"CYPR_SUM",1959
"1098",11638,"MODTOL_NTAX",4
"1099",11638,"MODTOL_PROP",0.0596889449348466
"1100",11638,"MODTOL_SUM",142
"1101",11638,"TOLBENT_NTAX",8
"1102",11638,"TOLBENT_PROP",0.242959226565784
"1103",11638,"TOLBENT_SUM",578
"1104",11638,"TOTAL",2379
"1105",11640,"BENT_NTAX",13
"1106",11640,"BENT_PROP",0.34924965893588
"1107",11640,"BENT_SUM",256
"1108",11640,"COTTID_NTAX",0
"1109",11640,"COTTID_PROP",0
"1110",11640,"COTTID_SUM",0
"1111",11640,"CYPR_NTAX",9
"1112",11640,"CYPR_PROP",0.716234652114598
"1113",11640,"CYPR_SUM",525
"1114",11640,"MODTOL_NTAX",2
"1115",11640,"MODTOL_PROP",0.0163710777626194
"1116",11640,"MODTOL_SUM",12
"1117",11640,"TOLBENT_NTAX",8
"1118",11640,"TOLBENT_PROP",0.26193724420191
"1119",11640,"TOLBENT_SUM",192
"1120",11640,"TOTAL",733
"1121",11642,"BENT_NTAX",8
"1122",11642,"BENT_PROP",0.476981132075472
"1123",11642,"BENT_SUM",632
"1124",11642,"COTTID_NTAX",0
"1125",11642,"COTTID_PROP",0
"1126",11642,"COTTID_SUM",0
"1127",11642,"CYPR_NTAX",7
"1128",11642,"CYPR_PROP",0.720754716981132
"1129",11642,"CYPR_SUM",955
"1130",11642,"MODTOL_NTAX",0
"1131",11642,"MODTOL_PROP",0
"1132",11642,"MODTOL_SUM",0
"1133",11642,"TOLBENT_NTAX",7
"1134",11642,"TOLBENT_PROP",0.445283018867925
"1135",11642,"TOLBENT_SUM",590
"1136",11642,"TOTAL",1325
"1137",11644,"BENT_NTAX",10
"1138",11644,"BENT_PROP",0.549407114624506
"1139",11644,"BENT_SUM",139
"1140",11644,"COTTID_NTAX",0
"1141",11644,"COTTID_PROP",0
"1142",11644,"COTTID_SUM",0
"1143",11644,"CYPR_NTAX",9
"1144",11644,"CYPR_PROP",0.470355731225296
"1145",11644,"CYPR_SUM",119
"1146",11644,"MODTOL_NTAX",1
"1147",11644,"MODTOL_PROP",0.0158102766798419
"1148",11644,"MODTOL_SUM",4
"1149",11644,"TOLBENT_NTAX",7
"1150",11644,"TOLBENT_PROP",0.486166007905138
"1151",11644,"TOLBENT_SUM",123
"1152",11644,"TOTAL",253
"1153",11664,"BENT_NTAX",7
"1154",11664,"BENT_PROP",0.263613861386139
"1155",11664,"BENT_SUM",213
"1156",11664,"COTTID_NTAX",0
"1157",11664,"COTTID_PROP",0
"1158",11664,"COTTID_SUM",0
"1159",11664,"CYPR_NTAX",6
"1160",11664,"CYPR_PROP",0.756188118811881
"1161",11664,"CYPR_SUM",611
"1162",11664,"MODTOL_NTAX",0
"1163",11664,"MODTOL_PROP",0
"1164",11664,"MODTOL_SUM",0
"1165",11664,"TOLBENT_NTAX",6
"1166",11664,"TOLBENT_PROP",0.238861386138614
"1167",11664,"TOLBENT_SUM",193
"1168",11664,"TOTAL",808
"1169",11670,"BENT_NTAX",9
"1170",11670,"BENT_PROP",0.368292682926829
"1171",11670,"BENT_SUM",302
"1172",11670,"COTTID_NTAX",0
"1173",11670,"COTTID_PROP",0
"1174",11670,"COTTID_SUM",0
"1175",11670,"CYPR_NTAX",9
"1176",11670,"CYPR_PROP",0.798780487804878
"1177",11670,"CYPR_SUM",655
"1178",11670,"MODTOL_NTAX",0
"1179",11670,"MODTOL_PROP",0
"1180",11670,"MODTOL_SUM",0
"1181",11670,"TOLBENT_NTAX",7
"1182",11670,"TOLBENT_PROP",0.352439024390244
"1183",11670,"TOLBENT_SUM",289
"1184",11670,"TOTAL",820
"1185",11672,"BENT_NTAX",10
"1186",11672,"BENT_PROP",0.49667994687915
"1187",11672,"BENT_SUM",748
"1188",11672,"COTTID_NTAX",0
"1189",11672,"COTTID_PROP",0
"1190",11672,"COTTID_SUM",0
"1191",11672,"CYPR_NTAX",10
"1192",11672,"CYPR_PROP",0.731739707835325
"1193",11672,"CYPR_SUM",1102
"1194",11672,"MODTOL_NTAX",0
"1195",11672,"MODTOL_PROP",0
"1196",11672,"MODTOL_SUM",0
"1197",11672,"TOLBENT_NTAX",8
"1198",11672,"TOLBENT_PROP",0.466799468791501
"1199",11672,"TOLBENT_SUM",703
"1200",11672,"TOTAL",1506
"1201",11698,"BENT_NTAX",14
"1202",11698,"BENT_PROP",0.23876404494382
"1203",11698,"BENT_SUM",255
"1204",11698,"COTTID_NTAX",0
"1205",11698,"COTTID_PROP",0
"1206",11698,"COTTID_SUM",0
"1207",11698,"CYPR_NTAX",9
"1208",11698,"CYPR_PROP",0.778089887640449
"1209",11698,"CYPR_SUM",831
"1210",11698,"MODTOL_NTAX",4
"1211",11698,"MODTOL_PROP",0.0543071161048689
"1212",11698,"MODTOL_SUM",58
"1213",11698,"TOLBENT_NTAX",7
"1214",11698,"TOLBENT_PROP",0.173220973782772
"1215",11698,"TOLBENT_SUM",185
"1216",11698,"TOTAL",1068
"1217",11718,"BENT_NTAX",17
"1218",11718,"BENT_PROP",0.330878186968839
"1219",11718,"BENT_SUM",584
"1220",11718,"COTTID_NTAX",0
"1221",11718,"COTTID_PROP",0
"1222",11718,"COTTID_SUM",0
"1223",11718,"CYPR_NTAX",13
"1224",11718,"CYPR_PROP",0.811331444759207
"1225",11718,"CYPR_SUM",1432
"1226",11718,"MODTOL_NTAX",5
"1227",11718,"MODTOL_PROP",0.0345609065155807
"1228",11718,"MODTOL_SUM",61
"1229",11718,"TOLBENT_NTAX",6
"1230",11718,"TOLBENT_PROP",0.280453257790368
"1231",11718,"TOLBENT_SUM",495
"1232",11718,"TOTAL",1765
"1233",11728,"BENT_NTAX",10
"1234",11728,"BENT_PROP",0.326744186046512
"1235",11728,"BENT_SUM",281
"1236",11728,"COTTID_NTAX",0
"1237",11728,"COTTID_PROP",0
"1238",11728,"COTTID_SUM",0
"1239",11728,"CYPR_NTAX",11
"1240",11728,"CYPR_PROP",0.809302325581395
"1241",11728,"CYPR_SUM",696
"1242",11728,"MODTOL_NTAX",2
"1243",11728,"MODTOL_PROP",0.0174418604651163
"1244",11728,"MODTOL_SUM",15
"1245",11728,"TOLBENT_NTAX",7
"1246",11728,"TOLBENT_PROP",0.297674418604651
"1247",11728,"TOLBENT_SUM",256
"1248",11728,"TOTAL",860
"1249",11750,"BENT_NTAX",12
"1250",11750,"BENT_PROP",0.26809378185525
"1251",11750,"BENT_SUM",263
"1252",11750,"COTTID_NTAX",1
"1253",11750,"COTTID_PROP",0.0101936799184506
"1254",11750,"COTTID_SUM",10
"1255",11750,"CYPR_NTAX",9
"1256",11750,"CYPR_PROP",0.82059123343527
"1257",11750,"CYPR_SUM",805
"1258",11750,"MODTOL_NTAX",3
"1259",11750,"MODTOL_PROP",0.0275229357798165
"1260",11750,"MODTOL_SUM",27
"1261",11750,"TOLBENT_NTAX",4
"1262",11750,"TOLBENT_PROP",0.190621814475025
"1263",11750,"TOLBENT_SUM",187
"1264",11750,"TOTAL",981
"1265",11792,"BENT_NTAX",15
"1266",11792,"BENT_PROP",0.418320610687023
"1267",11792,"BENT_SUM",548
"1268",11792,"COTTID_NTAX",0
"1269",11792,"COTTID_PROP",0
"1270",11792,"COTTID_SUM",0
"1271",11792,"CYPR_NTAX",11
"1272",11792,"CYPR_PROP",0.804580152671756
"1273",11792,"CYPR_SUM",1054
"1274",11792,"MODTOL_NTAX",3
"1275",11792,"MODTOL_PROP",0.0267175572519084
"1276",11792,"MODTOL_SUM",35
"1277",11792,"TOLBENT_NTAX",7
"1278",11792,"TOLBENT_PROP",0.33969465648855
"1279",11792,"TOLBENT_SUM",445
"1280",11792,"TOTAL",1310
"1281",11818,"BENT_NTAX",12
"1282",11818,"BENT_PROP",0.322834645669291
"1283",11818,"BENT_SUM",205
"1284",11818,"COTTID_NTAX",0
"1285",11818,"COTTID_PROP",0
"1286",11818,"COTTID_SUM",0
"1287",11818,"CYPR_NTAX",6
"1288",11818,"CYPR_PROP",0.766929133858268
"1289",11818,"CYPR_SUM",487
"1290",11818,"MODTOL_NTAX",3
"1291",11818,"MODTOL_PROP",0.0330708661417323
"1292",11818,"MODTOL_SUM",21
"1293",11818,"TOLBENT_NTAX",7
"1294",11818,"TOLBENT_PROP",0.27244094488189
"1295",11818,"TOLBENT_SUM",173
"1296",11818,"TOTAL",635
"1297",11824,"BENT_NTAX",10
"1298",11824,"BENT_PROP",0.207200587803086
"1299",11824,"BENT_SUM",282
"1300",11824,"COTTID_NTAX",0
"1301",11824,"COTTID_PROP",0
"1302",11824,"COTTID_SUM",0
"1303",11824,"CYPR_NTAX",6
"1304",11824,"CYPR_PROP",0.772961058045555
"1305",11824,"CYPR_SUM",1052
"1306",11824,"MODTOL_NTAX",3
"1307",11824,"MODTOL_PROP",0.0293901542983101
"1308",11824,"MODTOL_SUM",40
"1309",11824,"TOLBENT_NTAX",5
"1310",11824,"TOLBENT_PROP",0.155767817781043
"1311",11824,"TOLBENT_SUM",212
"1312",11824,"TOTAL",1361
"1313",11826,"BENT_NTAX",16
"1314",11826,"BENT_PROP",0.285907859078591
"1315",11826,"BENT_SUM",422
"1316",11826,"COTTID_NTAX",0
"1317",11826,"COTTID_PROP",0
"1318",11826,"COTTID_SUM",0
"1319",11826,"CYPR_NTAX",12
"1320",11826,"CYPR_PROP",0.733062330623306
"1321",11826,"CYPR_SUM",1082
"1322",11826,"MODTOL_NTAX",4
"1323",11826,"MODTOL_PROP",0.032520325203252
"1324",11826,"MODTOL_SUM",48
"1325",11826,"TOLBENT_NTAX",6
"1326",11826,"TOLBENT_PROP",0.16869918699187
"1327",11826,"TOLBENT_SUM",249
"1328",11826,"TOTAL",1476
"1329",11848,"BENT_NTAX",12
"1330",11848,"BENT_PROP",0.534632034632035
"1331",11848,"BENT_SUM",741
"1332",11848,"COTTID_NTAX",0
"1333",11848,"COTTID_PROP",0
"1334",11848,"COTTID_SUM",0
"1335",11848,"CYPR_NTAX",10
"1336",11848,"CYPR_PROP",0.702741702741703
"1337",11848,"CYPR_SUM",974
"1338",11848,"MODTOL_NTAX",2
"1339",11848,"MODTOL_PROP",0.0115440115440115
"1340",11848,"MODTOL_SUM",16
"1341",11848,"TOLBENT_NTAX",8
"1342",11848,"TOLBENT_PROP",0.485569985569986
"1343",11848,"TOLBENT_SUM",673
"1344",11848,"TOTAL",1386
"1345",11850,"BENT_NTAX",17
"1346",11850,"BENT_PROP",0.435804701627486
"1347",11850,"BENT_SUM",1205
"1348",11850,"COTTID_NTAX",0
"1349",11850,"COTTID_PROP",0
"1350",11850,"COTTID_SUM",0
"1351",11850,"CYPR_NTAX",13
"1352",11850,"CYPR_PROP",0.618083182640145
"1353",11850,"CYPR_SUM",1709
"1354",11850,"MODTOL_NTAX",4
"1355",11850,"MODTOL_PROP",0.124412296564195
"1356",11850,"MODTOL_SUM",344
"1357",11850,"TOLBENT_NTAX",8
"1358",11850,"TOLBENT_PROP",0.256419529837251
"1359",11850,"TOLBENT_SUM",709
"1360",11850,"TOTAL",2765
"1361",11864,"BENT_NTAX",13
"1362",11864,"BENT_PROP",0.322359982898675
"1363",11864,"BENT_SUM",754
"1364",11864,"COTTID_NTAX",0
"1365",11864,"COTTID_PROP",0
"1366",11864,"COTTID_SUM",0
"1367",11864,"CYPR_NTAX",9
"1368",11864,"CYPR_PROP",0.837109876015391
"1369",11864,"CYPR_SUM",1958
"1370",11864,"MODTOL_NTAX",4
